doc_id,source_path,source_sha,chunk_id,chunk_index,chunk_count,doc_class,language,content,last_sync_iso
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_29,29,41,spec,lua,"### `checkTurn()`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_30,30,41,spec,lua,"## Events/Callbacks
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_31,31,41,spec,lua,"### `g_game`

**Wywołanie:** `connect(g_game, { onTeleport = onTeleport })`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_32,32,41,spec,lua,"### `LocalPlayer`

**Wywołanie:** `connect(LocalPlayer, {`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_33,33,41,spec,lua,"### `g_game`

**Wywołanie:** `disconnect(g_game, { onTeleport = onTeleport })`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_34,34,41,spec,lua,"### `LocalPlayer`

**Wywołanie:** `disconnect(LocalPlayer, {`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_35,35,41,spec,lua,"### `PositionChange`

**Wywołanie:** `function onPositionChange(player, newPos, oldPos)`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_36,36,41,spec,lua,"### `Walk`

**Wywołanie:** `function onWalk(player, newPos, oldPos)`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_37,37,41,spec,lua,"### `Teleport`

**Wywołanie:** `function onTeleport(player, newPos, oldPos)`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_38,38,41,spec,lua,"### `WalkFinish`

**Wywołanie:** `function onWalkFinish(player)`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_39,39,41,spec,lua,"### `event`

**Wywołanie:** `autoWalkEvent = addEvent(function() if nextWalkDir ~= nil then walk(nextWalkDir, 0) end end, false)`
",2025-10-09T10:29:06Z
lua-spec-4dde195958eb,game_walking/walking.lua,3ead5ec,lua-spec-4dde195958eb_40,40,41,spec,lua,"### `CancelWalk`

**Wywołanie:** `function onCancelWalk(player)`
",2025-10-09T10:29:06Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_0,0,59,spec,lua,"# game_battle/battle.lua
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_1,1,59,spec,lua,"## Overview

Moduł Lua zawierający funkcje i logikę dla battle.
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_2,2,59,spec,lua,"## Globals/Exports
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_3,3,59,spec,lua,"### `battleButtons`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_4,4,59,spec,lua,"### `battleButtons`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_5,5,59,spec,lua,"### `settings`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_6,6,59,spec,lua,"### `settings`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_7,7,59,spec,lua,"### `settings`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_8,8,59,spec,lua,"### `ages`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_9,9,59,spec,lua,"## Functions
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_10,10,59,spec,lua,"### `init()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_11,11,59,spec,lua,"### `terminate()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_12,12,59,spec,lua,"### `toggle()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_13,13,59,spec,lua,"### `onMiniWindowClose()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_14,14,59,spec,lua,"### `getSortType()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_15,15,59,spec,lua,"### `setSortType(state)`

**Parametry:**

- `state`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_16,16,59,spec,lua,"### `getSortOrder()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_17,17,59,spec,lua,"### `setSortOrder(state)`

**Parametry:**

- `state`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_18,18,59,spec,lua,"### `isSortAsc()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_19,19,59,spec,lua,"### `isSortDesc()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_20,20,59,spec,lua,"### `isHidingFilters()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_21,21,59,spec,lua,"### `setHidingFilters(state)`

**Parametry:**

- `state`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_22,22,59,spec,lua,"### `hideFilterPanel()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_23,23,59,spec,lua,"### `showFilterPanel()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_24,24,59,spec,lua,"### `toggleFilterPanel()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_25,25,59,spec,lua,"### `onChangeSortType(comboBox, option, value)`

**Parametry:**

- `comboBox`
- `option`
- `value`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_26,26,59,spec,lua,"### `onChangeSortOrder(comboBox, option, value)`

**Parametry:**

- `comboBox`
- `option`
- `value`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_27,27,59,spec,lua,"### `updateBattleList()`

functions
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_28,28,59,spec,lua,"### `checkCreatures()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_29,29,59,spec,lua,"### `doCreatureFitFilters(creature)`

**Parametry:**

- `creature`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_30,30,59,spec,lua,"### `getDistanceBetween(p1, p2)`

**Parametry:**

- `p1`
- `p2`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_31,31,59,spec,lua,"### `sortCreatures(creatures)`

**Parametry:**

- `creatures`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_32,32,59,spec,lua,"### `onBattleButtonMouseRelease(self, mousePosition, mouseButton)`

other functions

**Parametry:**

- `self`
- `mousePosition`
- `mouseButton`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_33,33,59,spec,lua,"
### `onBattleButtonHoverChange(battleButton, hovered)`

**Parametry:**

- `battleButton`
- `hovered`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_34,34,59,spec,lua,"### `onPlayerPositionChange(creature, newPos, oldPos)`

**Parametry:**

- `creature`
- `newPos`
- `oldPos`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_35,35,59,spec,lua,"### `updateSquare()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_36,36,59,spec,lua,"## Events/Callbacks
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_37,37,59,spec,lua,"### `importStyle`

**Wywołanie:** `g_ui.importStyle('battlebutton')`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_38,38,59,spec,lua,"### `loadUI`

**Wywołanie:** `battleWindow = g_ui.loadUI('battle', modules.game_interface.getRightPanel())`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_39,39,59,spec,lua,"### `createWidget`

**Wywołanie:** `mouseWidget = g_ui.createWidget('UIButton')`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_40,40,59,spec,lua,"### `tentMinimumHeight`

**Wywołanie:** `battleWindow:setContentMinimumHeight(80)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_41,41,59,spec,lua,"### `ByData`

**Wywołanie:** `sortTypeBox:setCurrentOptionByData(getSortType())`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_42,42,59,spec,lua,"### `ByData`

**Wywołanie:** `sortOrderBox:setCurrentOptionByData(getSortOrder())`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_43,43,59,spec,lua,"### `createWidget`

**Wywołanie:** `local battleButton = g_ui.createWidget('BattleButton', battlePanel)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_44,44,59,spec,lua,"### `LocalPlayer`

**Wywołanie:** `connect(LocalPlayer, {`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_45,45,59,spec,lua,"### `Creature`

**Wywołanie:** `connect(Creature, {`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_46,46,59,spec,lua,"### `g_game`

**Wywołanie:** `connect(g_game, {`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_47,47,59,spec,lua,"### `LocalPlayer`

**Wywołanie:** `disconnect(LocalPlayer, {`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_48,48,59,spec,lua,"### `Creature`

**Wywołanie:** `disconnect(Creature, {`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_49,49,59,spec,lua,"### `g_game`

**Wywołanie:** `disconnect(g_game, {`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_50,50,59,spec,lua,"### `MiniWindowClose`

**Wywołanie:** `function onMiniWindowClose()`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_51,51,59,spec,lua,"### `ChangeSortType`

**Wywołanie:** `function onChangeSortType(comboBox, option, value)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_52,52,59,spec,lua,"### `ChangeSortOrder`

**Wywołanie:** `function onChangeSortOrder(comboBox, option, value)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_53,53,59,spec,lua,"### `BattleButtonHoverChange`

**Wywołanie:** `onBattleButtonHoverChange(battleButtons[1], true)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_54,54,59,spec,lua,"### `ster`

**Wywołanie:** `elseif hideMonsters and creature:isMonster() then`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_55,55,59,spec,lua,"### `BattleButtonMouseRelease`

other functions

**Wywołanie:** `function onBattleButtonMouseRelease(self, mousePosition, mouseButton)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_56,56,59,spec,lua,"### `BattleButtonHoverChange`

**Wywołanie:** `function onBattleButtonHoverChange(battleButton, hovered)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_57,57,59,spec,lua,"### `PlayerPositionChange`

**Wywołanie:** `function onPlayerPositionChange(creature, newPos, oldPos)`
",2025-10-09T10:29:05Z
lua-spec-7212715a7cb0,game_battle/battle.lua,3ead5ec,lua-spec-7212715a7cb0_58,58,59,spec,lua,"### `event`

**Wywołanie:** `addEvent(checkCreatures)`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_0,0,19,spec,lua,"# corelib/struct.lua
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_1,1,19,spec,lua,"## Overview

Moduł Lua zawierający funkcje i logikę dla struct.
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_2,2,19,spec,lua,"## Globals/Exports
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_3,3,19,spec,lua,"### `Struct`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_4,4,19,spec,lua,"## Functions
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_5,5,19,spec,lua,"### `Struct.pack(format, ...)`

**Parametry:**

- `format`
- `...`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_6,6,19,spec,lua,"### `Struct.unpack(format, stream)`

**Parametry:**

- `format`
- `stream`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_7,7,19,spec,lua,"## Events/Callbacks
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_8,8,19,spec,lua,"### `umber`

**Wywołanie:** `local val = tonumber(table.remove(vars, 1))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_9,9,19,spec,lua,"### `cat`

**Wywołanie:** `table.insert(stream, string.reverse(table.concat(bytes)))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_10,10,19,spec,lua,"### `cat`

**Wywołanie:** `table.insert(stream, table.concat(bytes))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_11,11,19,spec,lua,"### `umber`

**Wywołanie:** `local val = tonumber(table.remove(vars, 1))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_12,12,19,spec,lua,"### `cat`

**Wywołanie:** `table.insert(stream, string.reverse(table.concat(bytes)))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_13,13,19,spec,lua,"### `cat`

**Wywołanie:** `table.insert(stream, table.concat(bytes))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_14,14,19,spec,lua,"### `umber`

**Wywołanie:** `local length = tonumber(n)`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_15,15,19,spec,lua,"### `cat`

**Wywołanie:** `return table.concat(stream)`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_16,16,19,spec,lua,"### `cat`

**Wywołanie:** `local str = table.concat(bytes)`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_17,17,19,spec,lua,"### `umber`

**Wywołanie:** `table.insert(vars, stream:sub(iterator, iterator + tonumber(n)))`
",2025-10-09T10:29:05Z
lua-spec-e435bac5c953,corelib/struct.lua,3ead5ec,lua-spec-e435bac5c953_18,18,19,spec,lua,"### `umber`

**Wywołanie:** `iterator = iterator + tonumber(n)`
",2025-10-09T10:29:05Z
lua-spec-615cc4087a05,corelib/inputmessage.lua,3ead5ec,lua-spec-615cc4087a05_0,0,4,spec,lua,"# corelib/inputmessage.lua
",2025-10-09T10:29:04Z
lua-spec-615cc4087a05,corelib/inputmessage.lua,3ead5ec,lua-spec-615cc4087a05_1,1,4,spec,lua,"## Overview

Moduł Lua zawierający funkcje i logikę dla inputmessage.
",2025-10-09T10:29:04Z
lua-spec-615cc4087a05,corelib/inputmessage.lua,3ead5ec,lua-spec-615cc4087a05_2,2,4,spec,lua,"## Events/Callbacks
",2025-10-09T10:29:04Z
lua-spec-615cc4087a05,corelib/inputmessage.lua,3ead5ec,lua-spec-615cc4087a05_3,3,4,spec,lua,"### `umber`

**Wywołanie:** `return tonumber(self:getString())`
",2025-10-09T10:29:04Z
lua-spec-fe13937cbed2,corelib/outputmessage.lua,3ead5ec,lua-spec-fe13937cbed2_0,0,4,spec,lua,"# corelib/outputmessage.lua
",2025-10-09T10:29:05Z
lua-spec-fe13937cbed2,corelib/outputmessage.lua,3ead5ec,lua-spec-fe13937cbed2_1,1,4,spec,lua,"## Overview

Moduł Lua zawierający funkcje i logikę dla outputmessage.
",2025-10-09T10:29:05Z
lua-spec-fe13937cbed2,corelib/outputmessage.lua,3ead5ec,lua-spec-fe13937cbed2_2,2,4,spec,lua,"## Events/Callbacks
",2025-10-09T10:29:05Z
lua-spec-fe13937cbed2,corelib/outputmessage.lua,3ead5ec,lua-spec-fe13937cbed2_3,3,4,spec,lua,"### `umber`

**Wywołanie:** `self:addU8(booleantonumber(data))`
",2025-10-09T10:29:05Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_0,0,9,spec,lua,"# corelib/bitwise.lua
",2025-10-09T10:29:04Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_1,1,9,spec,lua,"## Overview

Moduł Lua zawierający funkcje i logikę dla bitwise.
",2025-10-09T10:29:04Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_2,2,9,spec,lua,"## Globals/Exports
",2025-10-09T10:29:04Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_3,3,9,spec,lua,"### `Bit`
",2025-10-09T10:29:04Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_4,4,9,spec,lua,"## Functions
",2025-10-09T10:29:04Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_5,5,9,spec,lua,"### `Bit.bit(p)`

**Parametry:**

- `p`
",2025-10-09T10:29:04Z
lua-spec-c3bd6f41eec7,corelib/bitwise.lua,3ead5ec,lua-spec-c3bd6f41eec7_6,6,9,spec,lua,"### `Bit.hasBit(x, p)`

**Parametry:**

- `x`
- `p`
",2025-10-09T10:29:04Z
